company_name,ticker,country,meeting_date,meeting_id,meeting_type,proposal_number,proposal_text,proponent,management_rec,nbim_vote,position_paper,rationale_text
fox corp,FOXA,United States,2021-11-10 00:00:00,1579212,Annual,1b,Elect Director Lachlan K. Murdoch,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
fox corp,FOXA,United States,2021-11-10 00:00:00,1579212,Annual,1h,Elect Director Paul D. Ryan,Management,For,Against,Position paper: Board diversity,Diversity contributes to the overall effectiveness of the board and is a sign of an effective nomination process. The board should ensure that it can bring a broad range of perspectives and approaches to its decision-making process. The board should have an appropriate balance of competencies and backgrounds.
fox corp,FOXA,United States,2021-11-10 00:00:00,1579212,Annual,4,Report on Lobbying Payments and Policy,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
fox corp,FOXA,United States,2020-11-12 00:00:00,1472921,Annual,1b,Elect Director Lachlan K. Murdoch,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
games workshop group plc,GAW,United Kingdom,2021-09-15 00:00:00,1564684,Annual,11,Approve Remuneration Policy,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
general motors co,GM,United States,2025-06-03 00:00:00,1959652,Annual,1a,Elect Director Mary T. Barra,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
general motors co,GM,United States,2024-06-04 00:00:00,1855420,Annual,1a,Elect Director Mary T. Barra,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
general motors co,GM,United States,2023-06-20 00:00:00,1754042,Annual,1a,Elect Director Mary T. Barra,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
general motors co,GM,United States,2023-06-20 00:00:00,1754042,Annual,6,Provide Right to Act by Written Consent,Shareholder,Against,For,,"Shareholders should in certain circumstances have the opportunity to raise issues of material importance without having to wait for management to schedule a meeting. All proposals subject to shareholder approval should be presented as individual items, and the vote tally should be published."
general motors co,GM,United States,2022-06-13 00:00:00,1647489,Annual,1a,Elect Director Mary T. Barra,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
general motors co,GM,United States,2022-06-13 00:00:00,1647489,Annual,5,Require Independent Board Chair,Shareholder,Against,For,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
general motors co,GM,United States,2021-06-14 00:00:00,1542174,Annual,1a,Elect Director Mary T. Barra,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
general motors co,GM,United States,2021-06-14 00:00:00,1542174,Annual,4,Provide Right to Act by Written Consent,Shareholder,Against,For,,"Shareholders should in certain circumstances have the opportunity to raise issues of material importance without having to wait for management to schedule a meeting. All proposals subject to shareholder approval should be presented as individual items, and the vote tally should be published."
general motors co,GM,United States,2020-06-16 00:00:00,1430692,Annual,1a,Elect Director Mary T. Barra,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
general motors co,GM,United States,2020-06-16 00:00:00,1430692,Annual,6,Provide Right to Act by Written Consent,Shareholder,Against,For,,"Shareholders should in certain circumstances have the opportunity to raise issues of material importance without having to wait for management to schedule a meeting. All proposals subject to shareholder approval should be presented as individual items, and the vote tally should be published."
general motors co,GM,United States,2020-06-16 00:00:00,1430692,Annual,8,Report on Human Rights Policy Implementation,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
general motors co,GM,United States,2020-06-16 00:00:00,1430692,Annual,9,Report on Lobbying Payments and Policy,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
genuine parts co,GPC,United States,2024-04-29 00:00:00,1828408,Annual,1.3,Elect Director Paul D. Donahue,Management,For,Withhold,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
genuine parts co,GPC,United States,2023-05-01 00:00:00,1722877,Annual,1.3,Elect Director Paul D. Donahue,Management,For,Withhold,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
genuine parts co,GPC,United States,2022-04-28 00:00:00,1614277,Annual,1.3,Elect Director Paul D. Donahue,Management,For,Withhold,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
genuine parts co,GPC,United States,2021-04-29 00:00:00,1510313,Annual,1.3,Elect Director Paul D. Donahue,Management,For,Withhold,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
genuine parts co,GPC,United States,2020-04-27 00:00:00,1402252,Annual,1.3,Elect Director Paul D. Donahue,Management,For,Withhold,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
genuine parts co,GPC,United States,2020-04-27 00:00:00,1402252,Annual,4,Report on EEO,Shareholder,Against,For,Position paper: Corporate sustainability reporting,"The board should account for material sustainability risks facing the company, and the broader environmental and social consequences of its operations and products. Sustainability disclosures should be aligned with applicable global reporting standards and frameworks to support investors in their analysis of risks and opportunities. Where a company’s disclosure does not meet our needs as a financial investor, we will consider supporting a well-founded shareholder proposal calling for reasonable disclosure. We will not support a shareholder proposal that appears to impose a strategy or prescribe detailed methods, unrealistic timeframes or targets for implementation."
gildan activewear inc,GIL,Canada,2021-05-06 00:00:00,1503550,Annual,2,Advisory Vote on Executive Compensation Approach,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hermes international sca,RMS,France,2025-04-30 00:00:00,1944058,Annual/Special,5,Approve Auditors' Special Report on Related-Party Transactions,Management,For,Against,Position paper: Related-party transaction,"Transactions between related parties should be avoided unless they are demonstrably beneficial to all shareholders. The board should disclose the name and affiliation of each party involved, value and cost of the transaction, and business rationale."
hermes international sca,RMS,France,2025-04-30 00:00:00,1944058,Annual/Special,6,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2025-04-30 00:00:00,1944058,Annual/Special,11,Approve Remuneration Policy of General Managers,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hermes international sca,RMS,France,2025-04-30 00:00:00,1944058,Annual/Special,21,Authorize Issuance of Equity or Equity-Linked Securities with Preemptive Rights up to 40 Percent of Issued Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2025-04-30 00:00:00,1944058,Annual/Special,22,Authorize Issuance of Equity or Equity-Linked Securities without Preemptive Rights up to 40 Percent of Issued Capital,Management,For,Against,Position paper: Shareholder rights in equity issuances,Existing shareholders should have the right to approve share issuances in order to prevent the dilution of ownership without their prior consent. Existing shareholders should have the right to participate pro rata to maintain their voting share and benefit from any discount offered. The approval for a general authority should be reasonably close in time to the intended capital allocation to allow for an informed voting decision.
hermes international sca,RMS,France,2025-04-30 00:00:00,1944058,Annual/Special,24,Approve Issuance of Equity or Equity-Linked Securities for Private Placements up to 20 Percent of Issued Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2025-04-30 00:00:00,1944058,Annual/Special,25,Authorize Capital Increase of up to 10 Percent of Issued Capital for Contributions in Kind,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2025-04-30 00:00:00,1944058,Annual/Special,26,"Approve Issuance of Equity or Equity-Linked Securities Reserved for Specific Beneficiaries, up to 10 Percent of Issued Capital",Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2025-04-30 00:00:00,1944058,Annual/Special,27,"Delegate Powers to the Management Board to Decide on Merger, Spin-Off Agreement and Acquisition",Management,For,Against,,The right to vote on fundamental changes affecting the company is a basic right of shareholders. This includes the right to approve changes to the company’s governing documents.
hermes international sca,RMS,France,2025-04-30 00:00:00,1944058,Annual/Special,28,Delegate Powers to the Management Board to Issue Shares up to 40 Percent of Issued Capital in Connection with Item 27 Above,Management,For,Against,,The right to vote on fundamental changes affecting the company is a basic right of shareholders. This includes the right to approve changes to the company’s governing documents.
hermes international sca,RMS,France,2024-04-30 00:00:00,1821023,Annual/Special,5,Approve Auditors' Special Report on Related-Party Transactions,Management,For,Against,Position paper: Related-party transaction,"Transactions between related parties should be avoided unless they are demonstrably beneficial to all shareholders. The board should disclose the name and affiliation of each party involved, value and cost of the transaction, and business rationale."
hermes international sca,RMS,France,2024-04-30 00:00:00,1821023,Annual/Special,6,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2024-04-30 00:00:00,1821023,Annual/Special,11,Approve Remuneration Policy of General Managers,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hermes international sca,RMS,France,2023-04-20 00:00:00,1726642,Annual/Special,5,Approve Auditors' Special Report on Related-Party Transactions,Management,For,Against,Position paper: Related-party transaction,"Transactions between related parties should be avoided unless they are demonstrably beneficial to all shareholders. The board should disclose the name and affiliation of each party involved, value and cost of the transaction, and business rationale."
hermes international sca,RMS,France,2023-04-20 00:00:00,1726642,Annual/Special,6,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2023-04-20 00:00:00,1726642,Annual/Special,11,Approve Remuneration Policy of General Managers,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hermes international sca,RMS,France,2023-04-20 00:00:00,1726642,Annual/Special,21,Authorize Issuance of Equity or Equity-Linked Securities with Preemptive Rights up to 40 Percent of Issued Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2023-04-20 00:00:00,1726642,Annual/Special,22,Authorize Issuance of Equity or Equity-Linked Securities without Preemptive Rights With Binding Priority Right up to 40 Percent of Issued Capital,Management,For,Against,Position paper: Shareholder rights in equity issuances,Existing shareholders should have the right to approve share issuances in order to prevent the dilution of ownership without their prior consent. Existing shareholders should have the right to participate pro rata to maintain their voting share and benefit from any discount offered. The approval for a general authority should be reasonably close in time to the intended capital allocation to allow for an informed voting decision.
hermes international sca,RMS,France,2023-04-20 00:00:00,1726642,Annual/Special,24,"Approve Issuance of Equity or Equity-Linked Securities for Qualified Investors, up to 20 Percent of Issued Capital",Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2023-04-20 00:00:00,1726642,Annual/Special,25,Authorize Capital Increase of up to 10 Percent of Issued Capital for Contributions in Kind,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2023-04-20 00:00:00,1726642,Annual/Special,26,"Delegate Powers to the Management Board to Decide on Merger, Spin-Off Agreement and Acquisition",Management,For,Against,,The right to vote on fundamental changes affecting the company is a basic right of shareholders. This includes the right to approve changes to the company’s governing documents.
hermes international sca,RMS,France,2023-04-20 00:00:00,1726642,Annual/Special,27,Delegate Powers to the Management Board to Issue Shares up to 40 Percent of Issued Capital in Connection with Item 26 Above,Management,For,Against,,The right to vote on fundamental changes affecting the company is a basic right of shareholders. This includes the right to approve changes to the company’s governing documents.
hermes international sca,RMS,France,2022-04-20 00:00:00,1619323,Annual/Special,5,Approve Auditors' Special Report on Related-Party Transactions,Management,For,Against,Position paper: Related-party transaction,"Transactions between related parties should be avoided unless they are demonstrably beneficial to all shareholders. The board should disclose the name and affiliation of each party involved, value and cost of the transaction, and business rationale."
hermes international sca,RMS,France,2022-04-20 00:00:00,1619323,Annual/Special,6,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2022-04-20 00:00:00,1619323,Annual/Special,11,Approve Remuneration Policy of General Managers,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hermes international sca,RMS,France,2022-04-20 00:00:00,1619323,Annual/Special,14,Reelect Estelle Brachlianoff as Supervisory Board Member,Management,For,Against,Position paper: Time commitment of board members,Board members should devote sufficient time to fulfil their responsibilities effectively. The chairperson is responsible for leading all aspects of the board’s work and should devote a significant amount of time to fulfil his or her responsibilities effectively. Board members should contribute to effective discussions and decision-making by attending all meetings.
hermes international sca,RMS,France,2021-05-04 00:00:00,1517859,Annual/Special,5,Approve Auditors' Special Report on Related-Party Transactions,Management,For,Against,Position paper: Related-party transaction,"Transactions between related parties should be avoided unless they are demonstrably beneficial to all shareholders. The board should disclose the name and affiliation of each party involved, value and cost of the transaction, and business rationale."
hermes international sca,RMS,France,2021-05-04 00:00:00,1517859,Annual/Special,6,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2021-05-04 00:00:00,1517859,Annual/Special,19,Authorize Issuance of Equity or Equity-Linked Securities with Preemptive Rights up to 40 Percent of Issued Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2021-05-04 00:00:00,1517859,Annual/Special,20,Authorize Issuance of Equity or Equity-Linked Securities without Preemptive Rights up to 40 Percent of Issued Capital,Management,For,Against,Position paper: Shareholder rights in equity issuances,Existing shareholders should have the right to approve share issuances in order to prevent the dilution of ownership without their prior consent. Existing shareholders should have the right to participate pro rata to maintain their voting share and benefit from any discount offered. The approval for a general authority should be reasonably close in time to the intended capital allocation to allow for an informed voting decision.
hermes international sca,RMS,France,2021-05-04 00:00:00,1517859,Annual/Special,22,Approve Issuance of Equity or Equity-Linked Securities up to 20 Percent of Issued Capital Per Year for Private Placements,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2021-05-04 00:00:00,1517859,Annual/Special,23,Authorize Capital Increase of up to 10 Percent of Issued Capital for Contributions in Kind,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hermes international sca,RMS,France,2021-05-04 00:00:00,1517859,Annual/Special,24,Delegate Powers to the Management Board to Implement Spin-Off Agreements,Management,For,Against,,The right to vote on fundamental changes affecting the company is a basic right of shareholders. This includes the right to approve changes to the company’s governing documents.
hermes international sca,RMS,France,2021-05-04 00:00:00,1517859,Annual/Special,25,Delegate Powers to the Management Board to Issue Shares in Connection with Item 24 Above,Management,For,Against,,The right to vote on fundamental changes affecting the company is a basic right of shareholders. This includes the right to approve changes to the company’s governing documents.
hermes international sca,RMS,France,2020-04-24 00:00:00,1403216,Annual/Special,5,Approve Auditors' Special Report on Related-Party Transactions,Management,For,Against,Position paper: Related-party transaction,"Transactions between related parties should be avoided unless they are demonstrably beneficial to all shareholders. The board should disclose the name and affiliation of each party involved, value and cost of the transaction, and business rationale."
hermes international sca,RMS,France,2020-04-24 00:00:00,1403216,Annual/Special,6,Authorize Repurchase of Up to 10 Percent of Issued Share Capital,Management,For,Against,,"Anti-takeover measures are generally not in the interest of shareholders, and the introduction of such measures should, at a minimum, be subject to shareholder approval. We define anti-takeover measures to include any mechanism likely to deter or frustrate takeovers."
hilton worldwide holdings inc,HLT,United States,2025-05-14 00:00:00,1950984,Annual,3,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hilton worldwide holdings inc,HLT,United States,2024-05-15 00:00:00,1845719,Annual,3,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hilton worldwide holdings inc,HLT,United States,2023-05-18 00:00:00,1740594,Annual,3,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hilton worldwide holdings inc,HLT,United States,2021-05-19 00:00:00,1529850,Annual,3,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
howden joinery group plc,HWDN,United Kingdom,2020-05-07 00:00:00,1354475,Annual,3,Approve Final Dividend,Management,For,Abstain,,Voting item has been withdrawn
hugo boss ag,BOSS,Germany,2024-05-14 00:00:00,1821488,Annual,6,Approve Remuneration Report,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hugo boss ag,BOSS,Germany,2023-05-09 00:00:00,1736048,Annual,6,Approve Remuneration Report,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hyatt hotels corp,H,United States,2025-05-21 00:00:00,1949871,Annual,3,Eliminate Multi-class Share Structure,Shareholder,Against,For,Position paper: Multiple share classes,"All shareholders should have the right to vote on fundamental corporate decisions, and voting rights should be proportionate to cash flow rights. Any unequal voting rights should be time-limited and aligned with cash flow rights over time."
hyatt hotels corp,H,United States,2024-05-15 00:00:00,1844681,Annual,4,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hyatt hotels corp,H,United States,2022-05-18 00:00:00,1632646,Annual,3,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
hyundai motor co,005380,South Korea,2025-03-20 00:00:00,1929087,Annual,3.2.1,Elect Jeong Ui-seon as Inside Director,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
hyundai motor co,005380,South Korea,2023-03-23 00:00:00,1717246,Annual,3.2.2,Elect Seo Gang-hyeon as Inside Director,Management,For,Against,Position paper: Board independence,"Board decisions that are particularly vulnerable to conflicts of interest should have additional safeguards. Management should not serve on the audit or remuneration committees. The audit committee should have a majority of independent, shareholder-elected members."
hyundai motor co,005380,South Korea,2022-03-24 00:00:00,1610456,Annual,2.2.1,Elect Jeong Ui-seon as Inside Director,Management,For,Against,Position paper: Separation of chairperson and CEO,"The board should exercise objective judgement on corporate affairs and be able to make decisions independently of management. The roles of chairperson and CEO should not be held by the same individual. Where a company founder combines both roles, we may support this for a limited period, provided the board has put in place measures to mitigate any conflicts of interest."
informa plc,INF,United Kingdom,2022-06-16 00:00:00,1643192,Annual,14,Approve Remuneration Report,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
informa plc,INF,United Kingdom,2020-06-12 00:00:00,1423062,Annual,13,Approve Remuneration Policy,Management,For,Against,Position paper: CEO remuneration,"The board is responsible for attracting the right CEO and setting appropriate remuneration. A substantial proportion of annual remuneration should be provided as shares that are locked in for five to ten years, regardless of resignation or retirement. The board should provide transparency on total remuneration to avoid unacceptable outcomes. The board should ensure that all benefits have a clear business rationale. Pensionable income should constitute a minor part of total remuneration."
